layer,output_norm,t1_emb_norm
0,10.478506088256836,4.823883056640625
0,11.625718116760254,4.797292709350586
0,11.394688606262207,4.914356231689453
0,13.031072616577148,6.144908905029297
0,13.555336952209473,6.123960018157959
0,14.449274063110352,5.4769697189331055
0,14.566179275512695,6.042702674865723
0,15.071343421936035,6.116945743560791
0,15.855514526367188,6.082745552062988
0,16.815574645996094,5.931951999664307
0,17.199356079101562,5.917115211486816
0,17.65017318725586,6.008828163146973
0,18.270526885986328,5.922111988067627
0,19.240142822265625,5.64509391784668
0,19.00568199157715,5.306614398956299
0,19.55773162841797,5.408304691314697
0,19.946619033813477,5.483528137207031
0,19.96319007873535,5.096155166625977
0,21.311660766601562,5.118034839630127
0,22.146228790283203,5.151905059814453
0,21.375452041625977,5.168611526489258
0,20.51116371154785,5.088077545166016
0,21.28419303894043,5.449502944946289
0,21.244731903076172,5.392632007598877
0,20.657522201538086,5.555866241455078
0,20.887285232543945,5.479719161987305
0,19.813817977905273,5.519064903259277
0,18.79416847229004,5.5779924392700195
0,20.36655616760254,5.516204833984375
0,19.861705780029297,5.460275650024414
0,19.653263092041016,4.98668098449707
0,18.628070831298828,5.062717914581299
0,20.522741317749023,4.924755096435547
0,19.550525665283203,4.892317771911621
0,19.427522659301758,4.910134792327881
0,19.282087326049805,5.182948589324951
0,19.498979568481445,5.128334999084473
0,20.142555236816406,5.52651834487915
0,19.284208297729492,5.6792707443237305
0,20.059694290161133,5.912084579467773
0,18.347829818725586,6.173421859741211
0,17.909297943115234,6.042738914489746
0,18.59528160095215,6.01162052154541
0,18.419265747070312,5.85139799118042
0,18.727264404296875,5.839345455169678
0,18.461488723754883,6.194673538208008
0,18.461488723754883,6.194673538208008
0,19.082096099853516,5.768045425415039
0,19.082096099853516,5.768045425415039
0,17.660367965698242,5.875889301300049
0,17.660367965698242,5.875889301300049
0,18.268600463867188,6.209168434143066
0,18.268600463867188,6.209168434143066
0,19.049972534179688,5.833806991577148
0,19.049972534179688,5.833806991577148
0,19.392194747924805,6.08772611618042
0,18.40359878540039,5.78822135925293
0,18.95154571533203,6.0742926597595215
0,19.58420753479004,5.96015739440918
0,17.706005096435547,6.280547142028809
0,18.771408081054688,5.865732669830322
0,17.774436950683594,6.040435791015625
0,18.220848083496094,6.217135906219482
0,18.67675018310547,5.865705490112305
0,18.523963928222656,5.713885307312012
0,18.40381622314453,5.094452381134033
0,17.817968368530273,5.082145690917969
0,17.255313873291016,4.830878734588623
