layer,output_norm,t1_emb_norm
2,30.15396499633789,3.2343811988830566
0,18.45424461364746,6.4486918449401855
1,23.633676528930664,4.415284156799316
2,29.94304084777832,3.2342569828033447
0,17.752134323120117,6.109408378601074
1,23.295183181762695,4.4152092933654785
2,29.63512420654297,3.2341105937957764
0,18.67893409729004,6.364840030670166
1,23.555734634399414,4.448569297790527
2,29.74622917175293,3.2339401245117188
0,18.494136810302734,6.38510799407959
1,23.3853759765625,4.415057182312012
2,29.685544967651367,3.2337796688079834
0,18.273157119750977,6.29407262802124
1,23.531055450439453,4.415017127990723
2,29.6451416015625,3.2336206436157227
0,17.825191497802734,6.308399677276611
1,23.35223388671875,4.414976119995117
2,29.936969757080078,3.233483076095581
0,16.74247932434082,5.870100975036621
1,22.127622604370117,4.414928436279297
2,28.658357620239258,3.2333595752716064
0,16.384170532226562,5.8965301513671875
1,22.125951766967773,4.414928436279297
2,28.684833526611328,3.2333595752716064
0,17.136655807495117,6.098200798034668
1,22.470918655395508,4.414928436279297
2,28.916954040527344,3.2333595752716064
0,16.997074127197266,6.009491920471191
1,22.60624122619629,4.414928436279297
2,29.15442657470703,3.2333595752716064
0,17.33489418029785,6.084938049316406
1,22.80583953857422,4.414928436279297
2,29.303607940673828,3.2333600521087646
0,16.881019592285156,6.012007713317871
1,22.296781539916992,4.414928436279297
2,29.045555114746094,3.2333595752716064
0,16.881019592285156,6.012007713317871
1,22.296781539916992,4.414928436279297
2,29.045555114746094,3.2333595752716064
0,17.687171936035156,6.157256126403809
1,22.772171020507812,4.414928436279297
2,29.296241760253906,3.2333595752716064
0,17.687171936035156,6.157256126403809
1,22.772171020507812,4.414928436279297
2,29.296241760253906,3.2333595752716064
0,16.24885368347168,5.881601333618164
1,22.168771743774414,4.414928436279297
2,28.800920486450195,3.2333595752716064
0,16.24885368347168,5.881601333618164
1,22.168771743774414,4.414928436279297
2,28.800920486450195,3.2333595752716064
0,16.66095542907715,5.886361122131348
1,22.20189666748047,4.414928436279297
2,28.814834594726562,3.2333595752716064
0,16.66095542907715,5.886361122131348
1,22.20189666748047,4.414928436279297
2,28.814834594726562,3.2333595752716064
0,17.63147735595703,6.1466522216796875
1,22.838817596435547,4.414928436279297
2,29.43252182006836,3.2333595752716064
0,17.63147735595703,6.1466522216796875
1,22.838817596435547,4.414928436279297
2,29.43252182006836,3.2333595752716064
0,17.774105072021484,5.992277145385742
1,23.528274536132812,4.414928436279297
2,29.8096923828125,3.2333595752716064
0,16.419307708740234,5.720487594604492
1,22.018815994262695,4.414883136749268
2,28.55453872680664,3.233269214630127
0,18.394262313842773,6.232057571411133
1,23.478822708129883,4.414823055267334
2,29.71860694885254,3.233184814453125
0,17.62156105041504,6.272185325622559
1,22.984886169433594,4.414748668670654
2,29.670495986938477,3.2330777645111084
0,17.726852416992188,6.432555198669434
1,22.835268020629883,4.414662837982178
2,29.769269943237305,3.2329399585723877
0,19.013179779052734,6.6373162269592285
1,23.663421630859375,4.414552211761475
2,30.31287956237793,3.232781171798706
0,18.28669548034668,6.439774990081787
1,23.305545806884766,4.414430141448975
2,29.898700714111328,3.2326090335845947
0,17.56328773498535,6.412689685821533
1,22.867624282836914,4.414320468902588
2,29.59224510192871,3.232438325881958
0,17.945852279663086,6.051217079162598
1,23.4403076171875,4.4142374992370605
2,29.975290298461914,3.232316017150879
0,17.647254943847656,6.101120948791504
1,22.666610717773438,4.414208889007568
2,29.432411193847656,3.2322587966918945
0,16.822072982788086,5.610406875610352
1,22.809694290161133,4.41420841217041
2,29.416086196899414,3.232213020324707
0,18.431453704833984,6.1831254959106445
1,23.38201332092285,4.414183139801025
2,29.925901412963867,3.232171058654785
0,18.261281967163086,6.267444133758545
1,23.24448585510254,4.41415548324585
2,29.817520141601562,3.232118844985962
0,17.28845977783203,5.923282623291016
1,22.783655166625977,4.414137363433838
2,29.40837860107422,3.2320621013641357
0,17.13256072998047,5.658373832702637
1,22.43970489501953,4.414082050323486
2,29.206451416015625,3.231934070587158
0,17.033954620361328,5.347159385681152
1,22.452007293701172,4.413974285125732
2,29.101200103759766,3.2317473888397217
0,17.124584197998047,5.449573040008545
1,22.893756866455078,4.41386079788208
2,29.422895431518555,3.231567859649658
0,17.171627044677734,6.163392066955566
1,22.523082733154297,4.413745880126953
2,29.395864486694336,3.2314000129699707
0,16.581029891967773,6.072813034057617
1,22.3542537689209,4.413639545440674
2,29.439523696899414,3.231247901916504
0,16.716678619384766,5.737125396728516
1,22.341901779174805,4.413529396057129
2,28.950485229492188,3.2311275005340576
0,18.168256759643555,5.286438941955566
1,23.485671997070312,4.413428783416748
2,29.82291603088379,3.2310190200805664
0,16.702478408813477,5.383995056152344
1,22.34679412841797,4.413305759429932
2,28.940168380737305,3.2309014797210693
0,17.082456588745117,5.766411304473877
1,22.492631912231445,4.413196563720703
2,29.106740951538086,3.2308075428009033
0,17.946048736572266,5.795713901519775
1,23.68480110168457,4.413112640380859
2,30.147411346435547,3.2307255268096924
0,17.771413803100586,5.712088584899902
1,23.51247787475586,4.413037300109863
2,30.2978572845459,3.230632781982422
0,17.028520584106445,5.735991477966309
1,22.841533660888672,4.412962913513184
2,29.52090072631836,3.2305333614349365
0,16.99193572998047,5.6457414627075195
1,22.939054489135742,4.412866115570068
